"","caseid","Leg_01","Leg_SameRights","Leg_DiscussProposals","Leg_AcceptDecisions","treat_ideol","treat_mod","treat_demo","PercDemnorm","threat","PercIdeol"
"2571",1312834963,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"left-wing","left/right wing","pro-democratic",NA,5,1
"2572",1313472149,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"centre-right","moderate left/right","pro-democratic",NA,NA,NA
"2573",1313467219,1,1,1,1,"centre","centre","anti-democratic",6,2,5
"2574",1313474835,0.5,0.5,0.5,0.5,"right-wing","left/right wing","anti-democratic",4,4,4
"2575",1313474877,1,1,1,1,"centre-left","moderate left/right","pro-democratic",NA,NA,NA
"2576",1313048647,1,1,1,1,"control","control","control",7,1,NA
"2577",1313474939,1,1,1,1,"centre-left","moderate left/right","anti-democratic",NA,NA,5
"2578",1313485071,NA,NA,NA,NA,"centre-right","moderate left/right","anti-democratic",NA,NA,NA
"2579",1313482015,1,1,1,1,"control","control","control",NA,NA,NA
"2580",1313474911,1,1,1,1,"left-wing","left/right wing","pro-democratic",7,2,5
"2581",1313481159,1,1,1,1,"left-wing","left/right wing","anti-democratic",2,6,5
"2582",1313327757,1,1,1,1,"centre-left","moderate left/right","pro-democratic",6,1,2
"2583",1313488383,1,1,1,1,"right-wing","left/right wing","anti-democratic",3,NA,5
"2584",1313488293,1,1,1,1,"centre-right","moderate left/right","pro-democratic",7,1,4
"2585",1313493747,0.944444444444444,1,1,0.833333333333333,"centre","centre","pro-democratic",6,1,2
"2586",1313506657,0.666666666666667,0.5,0.833333333333333,0.666666666666667,"centre-left","moderate left/right","anti-democratic",5,3,1
"2587",1312886595,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"right-wing","left/right wing","pro-democratic",2,5,5
"2588",1312695659,1,1,1,1,"centre-right","moderate left/right","anti-democratic",1,1,5
"2589",1313459617,NA,NA,NA,NA,"left-wing","left/right wing","pro-democratic",NA,NA,NA
"2590",1313488371,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"right-wing","left/right wing","pro-democratic",3,2,4
"2591",1312775197,NA,NA,1,1,"centre","centre","pro-democratic",NA,NA,NA
"2592",1313507737,0.944444444444444,1,1,0.833333333333333,"centre-right","moderate left/right","pro-democratic",5,3,5
"2593",1312634525,1,1,1,1,"centre-left","moderate left/right","pro-democratic",7,1,2
"2594",1312542521,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"control","control","control",6,2,NA
"2595",1310672823,NA,NA,NA,NA,"centre-right","moderate left/right","anti-democratic",NA,NA,NA
"2596",1312961057,0.777777777777778,0.833333333333333,0.833333333333333,0.666666666666667,"left-wing","left/right wing","anti-democratic",NA,NA,NA
"2597",1312595547,0.444444444444444,0.333333333333333,0.166666666666667,0.833333333333333,"left-wing","left/right wing","anti-democratic",4,4,NA
"2598",1312824099,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"right-wing","left/right wing","pro-democratic",4,2,4
"2599",1312679149,1,1,1,1,"centre","centre","anti-democratic",5,2,3
"2600",1313536211,1,1,1,1,"centre-left","moderate left/right","pro-democratic",7,1,2
"2601",1310343123,1,1,1,1,"right-wing","left/right wing","anti-democratic",2,2,5
"2602",1313048729,1,1,1,1,"control","control","control",5,2,NA
"2603",1311310075,0.888888888888889,1,0.833333333333333,0.833333333333333,"centre-left","moderate left/right","anti-democratic",3,6,1
"2604",1313535595,1,1,1,1,"centre","centre","pro-democratic",5,3,4
"2605",1313571663,NA,NA,NA,NA,"centre-right","moderate left/right","pro-democratic",NA,NA,NA
"2606",1313560217,0.5,0.5,0.5,0.5,"left-wing","left/right wing","anti-democratic",NA,NA,NA
"2607",1313572569,0.833333333333333,0.833333333333333,1,0.666666666666667,"centre","centre","anti-democratic",3,3,4
"2608",1313015353,NA,NA,NA,NA,"centre-left","moderate left/right","pro-democratic",4,NA,3
"2609",1313578041,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"centre","centre","pro-democratic",4,4,NA
"2610",1313572879,1,1,1,1,"left-wing","left/right wing","pro-democratic",6,1,1
"2611",1313015325,1,1,1,1,"centre","centre","pro-democratic",NA,NA,NA
"2612",1308976789,1,1,1,1,"right-wing","left/right wing","anti-democratic",3,6,5
"2613",1313459719,0.611111111111111,0.666666666666667,0.5,0.666666666666667,"centre-left","moderate left/right","pro-democratic",4,3,3
"2614",1313578241,1,1,1,1,"control","control","control",6,3,4
"2615",1313368889,1,1,1,1,"centre-left","moderate left/right","pro-democratic",NA,NA,NA
"2616",1312679041,1,1,1,1,"centre-left","moderate left/right","pro-democratic",5,3,2
"2617",1310733885,NA,NA,NA,NA,"left-wing","left/right wing","pro-democratic",NA,NA,NA
"2618",1313416847,1,1,1,1,"left-wing","left/right wing","pro-democratic",4,1,1
"2619",1313393053,0.388888888888889,0,0.5,0.666666666666667,"right-wing","left/right wing","pro-democratic",4,4,3
"2620",1305745933,0.777777777777778,0.666666666666667,0.833333333333333,0.833333333333333,"centre-right","moderate left/right","pro-democratic",4,3,4
"2621",1313140369,1,1,1,1,"centre-right","moderate left/right","anti-democratic",5,3,5
"2622",1313595911,NA,NA,NA,NA,"left-wing","left/right wing","pro-democratic",NA,NA,NA
"2623",1313327813,1,1,1,1,"left-wing","left/right wing","anti-democratic",4,NA,4
"2624",1313595155,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"right-wing","left/right wing","pro-democratic",NA,NA,NA
"2625",1313316313,0.944444444444444,1,1,0.833333333333333,"centre","centre","anti-democratic",3,5,4
"2626",1313568829,0.944444444444444,1,1,0.833333333333333,"right-wing","left/right wing","pro-democratic",5,3,4
"2627",1311054149,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"centre","centre","anti-democratic",3,5,5
"2628",1272421975,NA,NA,NA,NA,"control","control","control",4,NA,NA
"2629",1312775211,NA,NA,NA,NA,"centre-right","moderate left/right","anti-democratic",NA,NA,NA
"2630",1313612877,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"right-wing","left/right wing","anti-democratic",NA,NA,5
"2631",1313612819,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"control","control","control",5,3,3
"2632",1312488225,1,1,1,1,"centre-left","moderate left/right","anti-democratic",6,1,NA
"2633",1313615417,0.777777777777778,0.333333333333333,1,1,"left-wing","left/right wing","anti-democratic",4,4,5
"2634",1313615767,1,1,1,1,"centre","centre","pro-democratic",7,1,3
"2635",1313354175,0.944444444444444,1,1,0.833333333333333,"centre-right","moderate left/right","anti-democratic",3,4,5
"2636",1313616879,1,1,1,1,"centre","centre","anti-democratic",6,3,NA
"2637",1313105731,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"centre-right","moderate left/right","pro-democratic",5,4,4
"2638",1313611795,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"right-wing","left/right wing","anti-democratic",5,2,NA
"2639",1312824051,1,1,1,1,"centre-left","moderate left/right","anti-democratic",4,2,NA
"2640",1313611797,1,1,1,1,"right-wing","left/right wing","pro-democratic",7,NA,5
"2641",1313581235,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"control","control","control",7,1,3
"2642",1310909667,0.5,0.5,0.5,0.5,"left-wing","left/right wing","pro-democratic",4,4,NA
"2643",1313459661,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"centre-left","moderate left/right","anti-democratic",6,2,4
"2644",1308656895,1,1,1,1,"centre-left","moderate left/right","pro-democratic",3,3,NA
"2645",1313618383,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"left-wing","left/right wing","pro-democratic",3,6,2
"2646",1313638267,1,1,1,1,"centre","centre","anti-democratic",7,1,5
"2647",1313611775,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"right-wing","left/right wing","pro-democratic",5,3,5
"2648",1313632519,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"centre-left","moderate left/right","pro-democratic",3,5,NA
"2649",1313620367,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"centre","centre","pro-democratic",NA,NA,NA
"2650",1313617255,1,1,1,1,"right-wing","left/right wing","anti-democratic",6,2,4
"2651",1313643175,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"centre","centre","anti-democratic",NA,NA,NA
"2652",1313647211,0.611111111111111,0.666666666666667,0.5,0.666666666666667,"centre-left","moderate left/right","pro-democratic",NA,4,3
"2653",1313299305,1,1,1,1,"centre-right","moderate left/right","anti-democratic",6,1,4
"2654",1313643245,0.722222222222222,0.833333333333333,0.833333333333333,0.5,"control","control","control",6,1,NA
"2655",1311549681,1,1,1,1,"centre-left","moderate left/right","anti-democratic",5,1,1
"2656",1313618285,1,1,1,1,"centre-right","moderate left/right","pro-democratic",6,1,NA
"2657",1308194897,1,1,1,1,"centre-right","moderate left/right","pro-democratic",6,1,4
"2658",1313632281,1,1,1,1,"left-wing","left/right wing","anti-democratic",4,7,1
"2659",1313316327,1,1,1,1,"centre-right","moderate left/right","pro-democratic",NA,6,5
"2660",1311633647,1,1,1,1,"left-wing","left/right wing","pro-democratic",7,1,1
"2661",1313653201,0.888888888888889,1,1,0.666666666666667,"left-wing","left/right wing","anti-democratic",4,4,1
"2662",1313572883,1,1,1,1,"centre","centre","pro-democratic",7,1,3
"2663",1313659929,NA,NA,NA,NA,"centre-left","moderate left/right","anti-democratic",NA,NA,NA
"2664",1311373553,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"right-wing","left/right wing","anti-democratic",3,5,NA
"2665",1308894747,NA,NA,NA,NA,"left-wing","left/right wing","pro-democratic",3,4,NA
"2666",1311549631,1,1,1,1,"right-wing","left/right wing","pro-democratic",4,4,5
"2667",1313509909,1,1,1,1,"left-wing","left/right wing","anti-democratic",7,1,5
"2668",1312488205,0.611111111111111,1,0.666666666666667,0.166666666666667,"centre-right","moderate left/right","anti-democratic",2,7,5
"2669",1312867787,NA,NA,NA,NA,"right-wing","left/right wing","anti-democratic",NA,NA,NA
"2670",1313672701,1,1,1,1,"left-wing","left/right wing","anti-democratic",3,NA,NA
"2671",1313679101,1,1,1,1,"right-wing","left/right wing","pro-democratic",7,NA,NA
"2672",1313679099,1,1,1,1,"centre-right","moderate left/right","anti-democratic",1,7,5
"2673",1313691051,0.5,0.5,0.666666666666667,0.333333333333333,"control","control","control",NA,NA,NA
"2674",1309184833,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,"centre-right","moderate left/right","pro-democratic",3,4,NA
"2675",1313280271,0.388888888888889,0.166666666666667,0.5,0.5,"left-wing","left/right wing","anti-democratic",3,6,4
"2676",1313140365,1,1,1,1,"centre","centre","anti-democratic",5,3,1
"2677",1313618409,1,1,1,1,"centre-right","moderate left/right","pro-democratic",6,NA,4
"2678",1312741817,0.888888888888889,1,0.833333333333333,0.833333333333333,"left-wing","left/right wing","pro-democratic",6,2,3
"2679",1313316487,0.944444444444444,1,1,0.833333333333333,"centre-left","moderate left/right","anti-democratic",4,4,2
"2680",1313140655,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"right-wing","left/right wing","anti-democratic",2,4,5
"2681",1313618887,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"centre-left","moderate left/right","pro-democratic",4,4,2
"2682",1303790475,1,1,1,1,"centre-right","moderate left/right","anti-democratic",4,1,3
"2683",1311257431,0.944444444444444,0.833333333333333,1,1,"centre","centre","pro-democratic",4,2,3
"2684",1306526027,0.888888888888889,0.833333333333333,0.833333333333333,1,"centre","centre","anti-democratic",4,4,2
"2685",1313713143,0.5,0.5,0.5,0.5,"centre","centre","anti-democratic",5,4,NA
"2686",1313703845,0.611111111111111,0.833333333333333,0.333333333333333,0.666666666666667,"centre-right","moderate left/right","pro-democratic",5,4,4
"2687",1312634689,1,1,1,1,"right-wing","left/right wing","pro-democratic",6,2,4
"2688",1313682745,0.611111111111111,0.666666666666667,0.5,0.666666666666667,"centre-left","moderate left/right","pro-democratic",5,1,2
"2689",1313716613,1,1,1,1,"centre-left","moderate left/right","pro-democratic",4,2,5
"2690",1313724429,0.666666666666667,0.666666666666667,0.833333333333333,0.5,"left-wing","left/right wing","pro-democratic",5,3,1
"2691",1313690459,1,1,1,1,"right-wing","left/right wing","anti-democratic",4,4,NA
"2692",1313699161,1,1,1,1,"control","control","control",6,1,4
"2693",1313716885,0.722222222222222,0.666666666666667,0.833333333333333,0.666666666666667,"centre-right","moderate left/right","anti-democratic",3,4,5
"2694",1313716647,1,1,1,1,"left-wing","left/right wing","anti-democratic",NA,1,1
"2695",1313724423,NA,NA,NA,NA,"right-wing","left/right wing","pro-democratic",NA,NA,NA
"2696",1313730893,0.388888888888889,0.666666666666667,0.333333333333333,0.166666666666667,"centre","centre","pro-democratic",5,6,2
"2697",1313730641,1,1,1,1,"centre-left","moderate left/right","anti-democratic",5,4,2
"2698",1313472847,1,1,1,1,"control","control","control",7,1,4
"2699",1313733897,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"right-wing","left/right wing","pro-democratic",5,3,1
"2700",1312775085,1,1,1,1,"centre","centre","pro-democratic",NA,NA,NA
"2701",1313657701,1,1,1,1,"centre-left","moderate left/right","anti-democratic",1,4,NA
"2702",1313737405,1,1,1,1,"centre-right","moderate left/right","anti-democratic",5,2,4
"2703",1313568697,1,1,1,1,"centre","centre","pro-democratic",6,2,3
"2704",1313740483,0.944444444444444,0.833333333333333,1,1,"right-wing","left/right wing","anti-democratic",NA,NA,NA
"2705",1312695577,0.611111111111111,0.5,0.666666666666667,0.666666666666667,"centre","centre","anti-democratic",4,4,3
"2706",1313699351,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"control","control","control",NA,7,NA
"2707",1313773383,1,1,1,1,"centre-right","moderate left/right","pro-democratic",7,1,NA
"2708",1313770377,1,1,1,1,"centre-left","moderate left/right","pro-democratic",4,2,2
"2709",1312823855,1,1,1,1,"centre-left","moderate left/right","pro-democratic",NA,1,2
"2710",1313780501,0.722222222222222,0.5,1,0.666666666666667,"centre","centre","pro-democratic",5,4,3
"2711",1313690471,1,1,1,1,"right-wing","left/right wing","anti-democratic",4,4,4
"2712",1313581259,0.5,0.5,0.333333333333333,0.666666666666667,"centre-left","moderate left/right","anti-democratic",6,4,4
"2713",1313773819,1,1,1,1,"left-wing","left/right wing","pro-democratic",4,1,5
"2714",1313776943,1,1,1,1,"left-wing","left/right wing","anti-democratic",5,2,1
"2715",1313776993,1,1,1,1,"right-wing","left/right wing","pro-democratic",5,1,5
"2716",1313810265,0.722222222222222,0.666666666666667,0.833333333333333,0.666666666666667,"centre","centre","anti-democratic",5,3,NA
"2717",1313618437,NA,NA,NA,NA,"centre-right","moderate left/right","anti-democratic",NA,NA,NA
"2718",1312595709,1,1,1,1,"centre-right","moderate left/right","pro-democratic",6,2,4
"2719",1313819405,0.722222222222222,0.833333333333333,0.666666666666667,0.666666666666667,"left-wing","left/right wing","anti-democratic",3,5,1
"2720",1313801819,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"centre","centre","pro-democratic",NA,NA,NA
"2721",1313545077,1,1,1,1,"left-wing","left/right wing","anti-democratic",1,7,5
"2722",1312730683,0,0,0,0,"right-wing","left/right wing","anti-democratic",7,1,5
"2723",1313657897,0.777777777777778,0.666666666666667,0.833333333333333,0.833333333333333,"centre-left","moderate left/right","pro-democratic",5,2,4
"2724",1313745571,1,1,1,1,"left-wing","left/right wing","anti-democratic",NA,7,NA
"2725",1308531363,1,1,1,1,"centre-right","moderate left/right","anti-democratic",NA,1,1
"2726",1313893931,1,1,1,1,"centre","centre","anti-democratic",7,1,4
"2727",1313618505,1,1,1,1,"centre-right","moderate left/right","anti-democratic",3,4,5
"2728",1313048605,1,1,1,1,"left-wing","left/right wing","pro-democratic",4,5,1
"2729",1312867957,1,1,1,1,"control","control","control",6,2,NA
"2730",1313393111,1,1,1,1,"right-wing","left/right wing","pro-democratic",7,1,5
"2731",1313934991,1,1,1,1,"centre-left","moderate left/right","anti-democratic",4,4,2
"2732",1311649151,0.833333333333333,1,1,0.5,"centre-left","moderate left/right","pro-democratic",6,3,2
"2733",1313776911,0.5,0.5,0.5,0.5,"centre-right","moderate left/right","anti-democratic",4,4,3
"2734",1312867985,1,1,1,1,"centre","centre","pro-democratic",6,2,3
"2735",1312679199,1,1,1,1,"left-wing","left/right wing","pro-democratic",4,5,4
"2736",1312542545,0.722222222222222,0.666666666666667,0.833333333333333,0.666666666666667,"centre","centre","anti-democratic",4,2,2
"2737",1313327803,1,1,1,1,"right-wing","left/right wing","pro-democratic",7,1,5
